"교육청명","교육지원청명","유치원코드","유치원명","설립유형","대표자명","원장명","설립일","개원일","주소","전화번호","홈페이지","운영시간","만3세학급수","만4세학급수","만5세학급수","혼합학급수","특수학급수","만3세유아수","만4세유아수","만5세유아수","혼합유아수","특수유아수","공시차수"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f73f-b044-e053-0a32095ab044","탑주유치원","사립(법인)","정일호","신은순","19830502","19830502","서울특별시 성북구 화랑로13길 17","02-913-5548","http://cafe.naver.com/tapju","08시00분~18시00분","3","2","2","0","","65","55","54","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f740-b044-e053-0a32095ab044","성실유치원","사립(사인)","김형수","김제면","19820713","19820713","서울특별시 강북구 삼각산로 143-1","02-905-8700","http://www.성실유치원.kr","09시00분~20시00분","2","2","2","0","","30","49","41","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f7b7-b044-e053-0a32095ab044","우일유치원","사립(사인)","이충우","이근호","19870811","19870811","서울특별시 강서구 곰달래로47길 88","02-2602-4026","","09시00분~18시00분","2","2","2","0","","17","31","31","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-f7c4-b044-e053-0a32095ab044","한영유치원","사립(사인)","나경식","유수연","19830301","19830301","서울특별시 영등포구 영중로41길 5","02-2677-5422","","08시00분~19시00분","1","1","2","0","","20","24","48","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f7d7-b044-e053-0a32095ab044","슬기유치원","사립(사인)","이명희","김영신","19850301","19850301","서울특별시 광진구 자양로 296","02-446-0581","http://슬기유치원.com/","07시00분~20시00분","1","1","1","0","","12","26","21","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f7d8-b044-e053-0a32095ab044","윤진유치원","사립(사인)","김도선","박수진","19820623","19820623","서울특별시 광진구 아차산로21길 15","02-464-8174","","09시00분~20시00분","","","","1","","","","","17","","20182"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f7d9-b044-e053-0a32095ab044","자양하나유치원","사립(사인)","최완형","고영주","19930303","19930303","서울특별시 광진구 아차산로41길 22-5","02-456-1799","http://www.hanayoochiwon.com","07시00분~20시00분","1","1","1","0","","9","13","20","0","","20232"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f7df-b044-e053-0a32095ab044","서울가락초등학교병설유치원","공립(병설)","서진숙","서진숙","19960115","19960115","서울특별시 송파구 송파대로37길 45","02-3402-1154","http://www.seoulgarak.es.kr","07시30분~19시30분","1","2","2","0","1","7","23","25","0","4","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f7e0-b044-e053-0a32095ab044","서울길동초등학교병설유치원","공립(병설)","고영규","고영규","19940805","19940907","서울특별시 강동구 양재대로116길 69","02-474-3956","http://www.gildong.es.kr","07시00분~19시00분","1","1","2","0","","12","18","22","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f7e3-b044-e053-0a32095ab044","예원유치원","사립(사인)","대한예수교장로회 예원교회 김석만","정미화","19871223","19971205","서울특별시 송파구 마천로 30","02-2203-9131","","09시00분~20시00분","","1","1","0","","","17","26","0","","20192"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f7e4-b044-e053-0a32095ab044","햇빛유치원","사립(사인)","이영자","김경미","19860512","20090311","서울특별시 송파구 올림픽로 419","02-421-2234","","08시00분~17시30분","4","3","3","0","","78","72","87","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f7f5-b044-e053-0a32095ab044","계상유치원","사립(법인)","성낙배","송은희","20021011","20021011","서울특별시 양천구 남부순환로86길 22","02-2625-5608","http://www.kyesangkids.com","07시00분~20시00분","2","3","3","0","","43","57","56","0","","20241"
"서울특별시교육청","서부교육지원청","1ecec08c-f7f6-b044-e053-0a32095ab044","나사렛유치원","사립(법인)","우숙경","우숙경","20051228","20051228","서울특별시 마포구 매봉산로 24-1","02-303-6721","","08시00분~19시00분","3","2","2","0","","49","44","42","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f7f7-b044-e053-0a32095ab044","우리곰유치원","사립(사인)","최계숙","최계숙","19930311","20080110","서울특별시 강서구 허준로 23","02-2659-3323","","08시00분~18시00분","2","1","1","0","","24","25","21","0","","20241"
"서울특별시교육청","북부교육지원청","1ecec08c-f80d-b044-e053-0a32095ab044","희산유치원","사립(사인)","이소영","정혜은","20100101","20100101","서울특별시 노원구 덕릉로 459-18","02-933-2367","http://hskidschool.itrocks.kr","09시00분~20시00분","1","1","1","0","","10","15","24","0","","20182"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f81e-b044-e053-0a32095ab044","동선유치원","사립(법인)","재단법인한국기독교장로회총회","이정림","19850304","19850304","서울특별시 성북구 보문로 98","02-926-3704","http://dongsun.kidis.co.kr","07시00분~20시00분","1","1","1","0","","5","9","9","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f81f-b044-e053-0a32095ab044","명덕유치원","사립(사인)","전현옥","전현옥","19770509","19560303","서울특별시 성북구 삼양로 74","02-989-0175","","09시00분~18시00분","","1","1","0","","","4","7","0","","20182"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f821-b044-e053-0a32095ab044","녹원유치원","사립(사인)","최진경","최진경","19860301","19860307","서울특별시 강동구 상암로63길 39-10","02-481-3141","","09시30분~18시00분","3","1","","0","","76","31","","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f883-b044-e053-0a32095ab044","서울양목초등학교병설유치원","공립(병설)","은희헌","은희헌","19960301","19960417","서울특별시 양천구 목동로11길 30","02-2604-8297","http://www.yangmok.es.kr","07시00분~20시00분","1","1","2","0","1","9","13","18","0","4","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f884-b044-e053-0a32095ab044","세진유치원","사립(사인)","원종수","김미선","19960201","19960201","서울특별시 양천구 월정로46길 9","02-2608-0303","","09시00분~18시00분","1","1","1","0","","14","19","25","0","","20192"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f885-b044-e053-0a32095ab044","신정유치원","사립(사인)","최영숙","최영숙","19790226","19790226","서울특별시 양천구 신정로7길 81-4","02-2696-0136","https://blog.naver.com/sj_0136","09시00분~19시00분","4","4","3","0","","66","82","74","0","","20191"
"서울특별시교육청","남부교육지원청","1ecec08c-f88d-b044-e053-0a32095ab044","동천유치원","사립(사인)","이재성","고유미","19960508","19960508","서울특별시 영등포구 신길로40길 10","02-842-8972","","08시30분~18시00분","1","1","1","0","","11","13","24","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-f88e-b044-e053-0a32095ab044","명신유치원","사립(법인)","이신현","이신미","19911001","19911001","서울특별시 영등포구 신길로41라길 13-9","02-832-5543","http://www.myoungshin.co.kr","08시00분~20시00분","1","2","2","0","","18","37","43","0","","20241"
"서울특별시교육청","동부교육지원청","1ecec08c-f894-b044-e053-0a32095ab044","윤경유치원","사립(사인)","김주경","김주경","19961011","19961105","서울특별시 중랑구 숙선옹주로 91","02-3421-7184","","07시00분~19시00분","2","2","2","0","","21","37","44","0","","20241"
"서울특별시교육청","동부교육지원청","1ecec08c-f895-b044-e053-0a32095ab044","한양유치원","사립(사인)","석미정","석미정","19890305","20041114","서울특별시 동대문구 답십리로 184","02-2249-6001","http://cafe.naver.com/hanyangkg","09시30분~19시00분","1","2","2","0","","8","30","29","0","","20192"
"서울특별시교육청","남부교육지원청","1ecec08c-f89e-b044-e053-0a32095ab044","양지유치원","사립(사인)","김양일","김양일","19960205","19960205","서울특별시 금천구 독산로108길 37","02-839-4769","http://www.yangjikids.co.kr/","09시00분~22시00분","","1","1","0","","","22","17","0","","20192"
"서울특별시교육청","남부교육지원청","1ecec08c-f89f-b044-e053-0a32095ab044","우성유치원","사립(사인)","이대응","김신영","19880301","19880301","서울특별시 영등포구 도신로 68-1","02-847-2525","https://cafe.naver.com/woosungkinder","07시20분~19시20분","1","1","1","0","","9","17","14","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f8ab-b044-e053-0a32095ab044","서울청룡초등학교병설유치원","공립(병설)","김명철","김명철","19970115","19970301","서울특별시 관악구 관악로5길 61","02-871-2429","http://www.chungryong.es.kr/","07시30분~19시30분","1","1","1","0","","3","4","20","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f8ac-b044-e053-0a32095ab044","양문유치원","사립(사인)","이영신","정유리","19830217","19830217","서울특별시 동작구 시흥대로 644-1","02-834-6864","","08시00분~19시00분","","1","1","0","","","8","5","0","","20232"
"서울특별시교육청","서부교육지원청","1ecec08c-f8c9-b044-e053-0a32095ab044","보람유치원","사립(법인)","신조광","서정림","19841227","19841227","서울특별시 은평구 갈현로4길 42","02-352-7615","","09시00분~18시30분","","","1","1","","","","19","18","","20212"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f8d0-b044-e053-0a32095ab044","성심유치원","사립(법인)","(재)천주교서울대교구유지재단","김선희","19661116","19661116","서울특별시 성동구 무학로10길 21","02-2293-0621","","09시00분~18시00분","1","1","1","0","","21","21","19","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f8d2-b044-e053-0a32095ab044","화랑유치원","사립(사인)","김승휘","김승휘","19881116","19881015","서울특별시 강동구 천중로35길 37-1","02-472-1777","","09시00분~18시00분","1","","","1","","2","","","12","","20202"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f8db-b044-e053-0a32095ab044","서울역삼초등학교병설유치원","공립(병설)","김은희","김은희","20050301","20050301","서울특별시 강남구 강남대로66길 21","02-569-2731","http://yeoksam.sen.es.kr","07시30분~19시30분","","1","1","0","1","","8","18","0","4","20241"
"서울특별시교육청","동부교육지원청","1ecec08c-f8dc-b044-e053-0a32095ab044","세하유치원","사립(사인)","이은숙","이은숙","20040501","20040501","서울특별시 동대문구 장안벚꽃로 107","02-2213-1382","https://blog.naver.com/sehakids","08시00분~20시00분","2","1","1","0","","30","23","21","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f8dd-b044-e053-0a32095ab044","서울돈암초등학교병설유치원","공립(병설)","김철","김철","20060301","20060306","서울특별시 성북구 동소문로13길 38","02-926-2357","https://donam.sen.es.kr/98083/subMenu.do","07시30분~19시30분","1","1","1","0","","9","8","12","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f8de-b044-e053-0a32095ab044","서울수유초등학교병설유치원","공립(병설)","고영미","고영미","20051229","20060309","서울특별시 강북구 삼양로74길 39","02-988-4612","http://suyu.sen.es.kr","07시30분~19시30분","1","1","1","0","1","1","4","11","0","3","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f8f5-b044-e053-0a32095ab044","공항제일유치원","사립(사인)","고승현","강온유","19970501","19970501","서울특별시 강서구 개화동로23길 100","02-2662-3744","","09시00분~17시00분","","","","2","","","","","21","","20232"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f8f6-b044-e053-0a32095ab044","목동다솜유치원","사립(사인)","박재형 정매실","박갑원","19861030","19861030","서울특별시 양천구 월정로9길 23-4","02-2692-8975","https://mddasom.kidsnote.ac","07시00분~22시00분","1","1","1","0","","15","21","23","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f8f7-b044-e053-0a32095ab044","등현유치원","사립(사인)","권영숙","권영숙","19960208","19960208","서울특별시 강서구 화곡로63가길 63","02-3662-2205","","07시00분~20시00분","3","2","2","0","","65","52","54","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08c-f910-b044-e053-0a32095ab044","상명사대부속유치원","사립(법인)","학교법인 상명학원","전승준","19660228","19660228","서울특별시 종로구 홍지문2길 1","02-396-1602","http://www.smu-kindergarten.com","08시40분~18시00분","2","2","2","0","","44","48","51","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08c-f911-b044-e053-0a32095ab044","서울덕수초등학교병설유치원","공립(병설)","박수민","박수민","19870126","19870126","서울특별시 중구 덕수궁길 140","02-720-7275","http://deoksoo.sen.es.kr","07시20분~19시20분","1","1","2","0","","7","17","22","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08c-f912-b044-e053-0a32095ab044","서울재동초등학교병설유치원","공립(병설)","이복임","이복임","19860217","19860217","서울특별시 종로구 북촌로4길 7","02-764-2830","http://www.jaedong.es.kr/","07시30분~19시30분","","","2","1","","","","21","5","","20241"
"서울특별시교육청","중부교육지원청","1ecec08c-f913-b044-e053-0a32095ab044","원유치원","사립(사인)","원은자","송공주","19850305","19850305","서울특별시 용산구 이촌로81길 14","02-797-0038","","08시00분~19시00분","3","2","2","0","","71","56","50","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08c-f932-b044-e053-0a32095ab044","유성유치원","사립(사인)","곽일천","김옥수","19650927","19650927","서울특별시 용산구 회나무로13가길 16","02-792-8691","http://www.yusungkids.org/","08시40분~18시00분","3","2","2","0","","30","22","44","0","","20182"
"서울특별시교육청","중부교육지원청","1ecec08c-f933-b044-e053-0a32095ab044","청룡유치원","사립(사인)","소순자","임영희","19971030","19971030","서울특별시 종로구 동망산길 62","02-742-7782","","07시00분~20시00분","","","","1","","","","","10","","20232"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f934-b044-e053-0a32095ab044","희망찬유치원","사립(법인)","하지연","하지연","19790416","19790416","서울특별시 성북구 동소문로34길 24","02-926-6888","http://cafe.daum.net/hmcps","07시00분~20시00분","2","2","3","0","","23","44","57","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f93e-b044-e053-0a32095ab044","서울방이초등학교병설유치원","공립(병설)","염영현","염영현","20131226","20140519","서울특별시 송파구 위례성대로10길 4","02-421-0776","http://www.bangi.es.kr","07시00분~19시00분","1","2","1","0","1","11","16","12","0","4","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f93f-b044-e053-0a32095ab044","서울신명초등학교병설유치원","공립(병설)","김영도","김영도","20140301","20140306","서울특별시 강동구 명일로24길 33","02-489-5580","","07시00분~19시00분","","1","1","0","","","7","7","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f940-b044-e053-0a32095ab044","샛별유치원","사립(법인)","한지영","최혜선","20131204","20140305","서울특별시 동작구 상도로50길 36-1","02-3280-8993","http://cafe.daum.net/Stellar1004","09시00분~17시00분","2","3","2","0","","31","53","47","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f973-b044-e053-0a32095ab044","강동유정유치원","사립(사인)","김지은","박민정","20121109","20130301","서울특별시 강동구 상일로10길 41","428-4466","","08시00분~18시00분","6","6","5","0","","129","148","132","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f9b0-b044-e053-0a32095ab044","보성유치원","사립(사인)","김문자","박도영","19970409","19970409","서울특별시 광진구 아차산로 552","02-453-9712","http://www.bosungkid.co.kr","08시00분~18시30분","2","1","1","0","","24","26","28","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f9b8-b044-e053-0a32095ab044","아름유치원","사립(사인)","박해정","박해정","19860522","19860522","서울특별시 강북구 도봉로 88","02-981-3465","http://cafe.daum.net/areum41","09시00분~20시00분","1","1","1","0","","2","5","12","0","","20182"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f9b9-b044-e053-0a32095ab044","은하유치원","사립(사인)","이태숙","홍미라","19820621","19820621","서울특별시 성북구 돌곶이로 64","02-962-7647","http://ehhmr.kidis.co.kr/","07시00분~20시00분","","","1","1","","","","23","28","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f9d0-b044-e053-0a32095ab044","한마음유치원","사립(사인)","고범석","박신형","20001120","20001120","서울특별시 성북구 월계로 124","02-942-5353","","07시00분~20시00분","1","2","2","0","","16","36","46","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f9d1-b044-e053-0a32095ab044","신암유치원","사립(사인)","옥재호","안소영","19650210","19640601","서울특별시 성북구 보문로27길 15","02-928-6004","http://www.shinam.net","07시00분~20시00분","1","1","1","0","","21","32","28","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-f9f5-b044-e053-0a32095ab044","서울미래초등학교병설유치원","공립(병설)","김연숙","김연숙","20030301","20030301","서울특별시 구로구 새말로 73","02-858-1965","https://mirae.sen.es.kr/","07시00분~19시00분","1","1","1","0","","14","19","22","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-f9f6-b044-e053-0a32095ab044","성락유치원","사립(법인)","기독교베뢰아아카데미 진흥재단","조미경","20020528","20020528","서울특별시 영등포구 가마산로51길 9","02-835-3947","","09시00분~17시00분","","","1","1","","","","9","5","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08c-fa08-b044-e053-0a32095ab044","솔샘유치원","사립(사인)","이경미","조자영","20021023","20021023","서울특별시 강북구 솔샘로 159","02-984-1616","","07시00분~20시00분","5","5","3","0","","62","85","55","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fa09-b044-e053-0a32095ab044","유니유치원","사립(사인)","최경호","김숙희","19940113","19940113","서울특별시 강서구 허준로 175","02-2659-5216","https://unikidschool.kidsnote.ac","09시00분~16시00분","2","2","2","0","","48","48","52","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-fa13-b044-e053-0a32095ab044","서울영동초등학교병설유치원","공립(병설)","김희정","김희정","20130301","20130301","서울특별시 영등포구 국회대로53길 20","02-2635-0584","https://youngdong.sen.es.kr","07시30분~19시30분","1","1","1","0","1","13","9","17","0","4","20241"
"서울특별시교육청","서부교육지원청","1ecec08c-fa14-b044-e053-0a32095ab044","서울연은초등학교병설유치원","공립(병설)","양재헌","양재헌","20121227","20130313","서울특별시 은평구 백련산로2길 35","02-302-4593","http://www.yeoneun.sen.es.kr","07시30분~19시30분","","1","1","0","1","","5","13","0","5","20241"
"서울특별시교육청","동부교육지원청","1ecec08c-fa6b-b044-e053-0a32095ab044","서울묵현초등학교병설유치원","공립(병설)","이혜진","이혜진","20050301","20051029","서울특별시 중랑구 동일로157길 75","02-977-9105","http://www.mh.es.kr","07시30분~19시30분","","1","1","0","1","","4","13","0","4","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08c-fa72-b044-e053-0a32095ab044","서울남천초등학교병설유치원","공립(병설)","장영희","장영희","20130301","20130522","서울특별시 송파구 성내천로 207","02-3401-0687","http://s-namcheon.es.kr","07시00분~20시00분","","","1","0","","","","10","0","","20232"
"서울특별시교육청","성북강북교육지원청","1ecec08c-fa73-b044-e053-0a32095ab044","창문유치원","사립(법인)","곽정윤","곽정윤","20120305","20120305","서울특별시 강북구 월계로 61","02-943-7780","http://changmunkids.kr","08시00분~20시00분","2","2","3","0","","37","53","65","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08c-fa84-b044-e053-0a32095ab044","은아유치원","사립(사인)","양원숙","양원숙","19770214","19770214","서울특별시 관악구 남부순환로246길 25","02-882-0018","http://www.euna.co.kr","07시30분~19시00분","4","4","3","0","","81","86","72","0","","20241"
"서울특별시교육청","북부교육지원청","1ecec08c-fa85-b044-e053-0a32095ab044","공능유치원","사립(사인)","이도형","권명희","19590505","19810223","서울특별시 노원구 동일로186길 27","02-972-0481","http://kongneungkidis.co.kr","09시00분~18시30분","1","1","1","0","","10","13","14","0","","20182"
"서울특별시교육청","남부교육지원청","1ecec08c-fa8a-b044-e053-0a32095ab044","서울국악유치원","사립(법인)","김진희","김진희","19990305","19990305","서울특별시 금천구 시흥대로38길 62","02-896-2093","http://www.seoulkugak.com","08시00분~19시00분","2","2","2","0","","38","48","42","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-fa8b-b044-e053-0a32095ab044","서울영등포초등학교병설유치원","공립(병설)","정준호","정준호","19980422","19980422","서울특별시 영등포구 경인로 756","02-2632-9781","http://www.ydp.es.kr","07시10분~19시10분","1","1","1","0","1","4","7","5","0","5","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-fa8c-b044-e053-0a32095ab044","성심유치원","사립(사인)","전성환","이시행","19850211","19850211","서울특별시 영등포구 도림로 339","02-843-2220","","09시00분~17시00분","1","1","2","0","","17","23","57","0","","20182"
"서울특별시교육청","서부교육지원청","1ecec08c-faa4-b044-e053-0a32095ab044","조은유치원","사립(사인)","조기조","이주연","20001223","20001223","서울특별시 서대문구 증가로 191","02-309-4415","http://www.joeun.kg.kr","08시00분~18시30분","1","2","2","0","","22","48","48","0","","20241"
"서울특별시교육청","서부교육지원청","1ecec08c-faa5-b044-e053-0a32095ab044","충암유치원","사립(법인)","학교법인 충암학원","박진숙","19651109","19730307","서울특별시 은평구 가좌로5길 5","02-372-8678","http://www.choongam.kg.kr","09시30분~19시00분","2","2","2","0","","40","54","52","0","","20241"
"서울특별시교육청","서부교육지원청","1ecec08c-faa6-b044-e053-0a32095ab044","현대홍익유치원","사립(사인)","한병근 한영희","박화순","19991006","20000301","서울특별시 서대문구 모래내로 432","02-720-3004","http://www.hdhongik.com/","07시30분~19시30분","1","1","2","0","","11","29","37","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fad9-b044-e053-0a32095ab044","방화이화유치원","사립(사인)","최중희","최중희","19830401","19830401","서울특별시 강서구 양천로17길 4-55","02-2662-2017","","07시00분~20시00분","2","1","1","0","","27","22","7","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fada-b044-e053-0a32095ab044","사슴유치원","사립(사인)","이주용","이주용","19880331","19880331","서울특별시 양천구 곰달래로9길 12","02-2605-1357","","09시00분~20시00분","1","1","2","0","","19","16","41","0","","20182"
"서울특별시교육청","동부교육지원청","1ecec08c-fadc-b044-e053-0a32095ab044","서울유치원","사립(사인)","박진희","박진희","20010122","20010307","서울특별시 동대문구 한천로58길 47","02-959-9411","http://www.seoulkid.com","09시00분~18시00분","1","1","2","0","","23","20","50","0","","20202"
"서울특별시교육청","서부교육지원청","1ecec08c-fadd-b044-e053-0a32095ab044","녹번유치원","사립(사인)","강석제","김지혜","19660301","19660301","서울특별시 은평구 은평로16길 11","02-355-0476","https://cafe.naver.com/nokbeon","08시00분~18시00분","","","1","1","","","","3","5","","20241"
"서울특별시교육청","서부교육지원청","1ecec08c-fade-b044-e053-0a32095ab044","라라유치원","사립(사인)","김영선","천은미","19871013","19871013","서울특별시 은평구 갈현로 170-1","02-355-0105","http://cafe.daum.net/rarakide20","09시00분~18시00분","","","1","1","","","","18","8","","20202"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fae5-b044-e053-0a32095ab044","신예유치원","사립(사인)","추대식","유은주","20020202","20020202","서울특별시 양천구 신정로 290","02-2065-7466","http://sinye.kidswon.com","07시30분~19시30분","1","1","1","0","","8","19","19","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08c-fae7-b044-e053-0a32095ab044","기린유치원","사립(사인)","이명숙","배하연","19850228","19850315","서울특별시 송파구 백제고분로41길 20","02-418-1750","","07시00분~20시00분","","","","1","","","","","20","","20202"
"서울특별시교육청","남부교육지원청","1ecec08c-fb57-b044-e053-0a32095ab044","파란나라유치원","사립(사인)","신예순","신예순","20070420","20070420","서울특별시 영등포구 도신로8길 17","02-844-7115","","08시30분~17시40분","3","3","3","0","","63","63","70","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08c-fb63-b044-e053-0a32095ab044","그림유치원","사립(사인)","장세자","장세자","19880125","20050228","서울특별시 송파구 동남로23나길 6","02-403-0687","","09시00분~19시00분","2","3","3","0","","48","60","63","0","","20182"
"서울특별시교육청","강동송파교육지원청","1ecec08c-fb64-b044-e053-0a32095ab044","아이코리아부속새세대유치원","사립(법인)","김태련","함혜정","19920120","19830302","서울특별시 송파구 충민로6길 17","02-2144-1150","","09시00분~14시00분","2","1","1","0","","41","18","27","0","","20241"
"서울특별시교육청","동부교육지원청","1ecec08c-fb77-b044-e053-0a32095ab044","나래유치원","사립(사인)","지광윤","지아영","19820616","19820616","서울특별시 중랑구 봉우재로41길 12","02-432-5009","http://www.naraekinder.com/","09시00분~22시00분","1","3","2","0","","23","59","53","0","","20182"
"서울특별시교육청","동부교육지원청","1ecec08c-fb78-b044-e053-0a32095ab044","동일유치원","사립(법인)","김휘현","신상숙","19810209","19810209","서울특별시 중랑구 면목로35길 21","02-432-2949","http://동일유치원.kr","08시00분~20시00분","2","2","2","0","","29","46","40","0","","20241"
"서울특별시교육청","동부교육지원청","1ecec08c-fb79-b044-e053-0a32095ab044","미광유치원","사립(사인)","최경숙","최경숙","19900109","19900109","서울특별시 중랑구 용마산로115나길 7","02-493-4874","http://cafe.daum.net/chris625","07시30분~19시30분","1","1","2","0","","9","10","30","0","","20212"
"서울특별시교육청","동부교육지원청","1ecec08c-fb7a-b044-e053-0a32095ab044","사군자유치원","사립(사인)","한은진","한은진","19850513","19850515","서울특별시 동대문구 장한로5길 51","02-2245-5801","","08시00분~20시00분","","","","1","","","","","18","","20232"
"서울특별시교육청","동부교육지원청","1ecec08c-fb7b-b044-e053-0a32095ab044","산정현유치원","사립(법인)","대한예수교 서울노회유지재단","오임숙","19980325","19980325","서울특별시 동대문구 회기로23가길 33","02-963-0371","https://cafe.naver.com/grace0371","07시00분~19시00분","1","1","1","0","","11","8","6","0","","20241"
"서울특별시교육청","동부교육지원청","1ecec08c-fb7c-b044-e053-0a32095ab044","새샛별유치원","사립(사인)","허선자","허선자","19850114","19850114","서울특별시 중랑구 망우로 458","02-433-3668","http://cafe.daum.net/star433-3668","09시00분~20시00분","1","1","1","0","","19","23","28","0","","20192"
"서울특별시교육청","서부교육지원청","1ecec08c-fb84-b044-e053-0a32095ab044","서울용강초등학교병설유치원","공립(병설)","김은영","김은영","19990426","19990426","서울특별시 마포구 백범로17길 9","02-711-2578","http://www.yonggang.es.kr/notice/board.do?bcfNo=1441301","07시30분~19시30분","","1","1","0","1","","7","9","0","4","20241"
"서울특별시교육청","서부교육지원청","1ecec08c-fb86-b044-e053-0a32095ab044","이화여자대학교사범대학부속이화유치원","사립(법인)","이화학당","이승연","19140107","19140107","서울특별시 서대문구 이화여대길 52","02-362-6177","http://www.ewha-kids.com","09시00분~14시00분","2","2","2","0","","40","49","53","0","","20241"
"서울특별시교육청","서부교육지원청","1ecec08c-fb87-b044-e053-0a32095ab044","인왕유치원","사립(사인)","길길자","임미희","19780301","19780301","서울특별시 서대문구 통일로32길 23","02-738-1486","","08시00분~20시00분","","","","1","","","","","19","","20212"
"서울특별시교육청","성북강북교육지원청","1ecec08c-fb95-b044-e053-0a32095ab044","영재유치원","사립(사인)","송진영  송나영  이정민","김지은","19851210","19851210","서울특별시 성북구 종암로15길 1","02-925-4114","https://cafe.naver.com/yjua","07시00분~22시00분","1","1","1","0","","5","16","16","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fbfb-b044-e053-0a32095ab044","예지유치원","사립(사인)","한연옥","송우경","19940205","19940205","서울특별시 강서구 남부순환로11가길 89","02-2661-5969","","09시30분~18시00분","1","1","1","0","","13","20","27","0","","20182"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fbfc-b044-e053-0a32095ab044","진일유치원","사립(사인)"," 신창숙","정은숙","19931001","19931001","서울특별시 강서구 허준로 121","02-2659-4747","","09시00분~19시30분","","","2","0","","","","29","0","","20212"
"서울특별시교육청","남부교육지원청","1ecec08c-fbfd-b044-e053-0a32095ab044","개봉샛별유치원","사립(법인)","조성미","조성미","19840611","19840611","서울특별시 구로구 개봉로18길 11","02-2615-8812","http://cafe.daum.net/gooddaddy","08시10분~19시30분","1","","","1","","10","","","18","","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-fc05-b044-e053-0a32095ab044","파랑새유치원","사립(사인)","박근용","김영화","19900209","19900209","서울특별시 영등포구 가마산로 384","02-834-3050","","07시00분~19시00분","2","2","1","0","","17","23","25","0","","20241"
